Comment,Likes,Author,Author URL,Published At
오~아버지 감사합니다<br>하나님이 재일 기뻐하시는 믿음을 유산을 자녀에게 주셨네요 목사님 하나님이 자녀들에게 축복을 주셨네요~,63,최지혜-c1g,http://www.youtube.com/@%EC%B5%9C%EC%A7%80%ED%98%9C-c1g,2020-12-23T01:22:56Z
출근길에 영상이 떠서 바로 눌렀습니다. <br>병가후 회사 복귀할때 두려움이 있었지만 주님이 나의 주인이심을 고백하고<br>주님 살아계심을 증거하는 그 삶을 살기 위해 몸부림쳤습니다. <br>목사님 간증을 통해 주님께 삶을 맡기는 삶과 단순하지만 우직한 믿음의 삶... 주님을 전할수밖에 없도록 만들어가시는 삶... 그 삶을 생각합니다. <br>감사합니다.,61,advisernote,http://www.youtube.com/@advisernote,2020-12-22T23:11:36Z
목사도  인간이라<br>때론 하나님을 원망하나<br>하나님에 순종하는 모습에 위로 받습니다,58,생명평화,http://www.youtube.com/@%EC%83%9D%EB%AA%85%ED%8F%89%ED%99%94,2020-12-25T11:44:24Z
코로나때문에 전도의 문이 막힐까봐 너무 걱정을 했는데 복음은 성령께서 우리를 통해 하나님께서 하시는 것임을 다시 한번 깨닫게 해 주셔서 너무 감사합니다.,56,이영순-x4n,http://www.youtube.com/@%EC%9D%B4%EC%98%81%EC%88%9C-x4n,2020-12-23T02:55:46Z
하나님을 신뢰하는 삶. 1시간 20분이란 시간이  정말 짧게 느껴질 정도로 몰입해서 봤습니다. 간증해주신 목사님에게도 감사하고 새롭게 하소서를 통해서 들을 수 있어서 감사합니다. <br>하나님을 신뢰하는 삶을 전적으로 믿고 의지하며 나아가겠습니다,55,asdwefful,http://www.youtube.com/@asdwefful,2020-12-23T03:21:12Z
척박하고 거친 현장 중심에 계시지만 아버지 마음을 읽어 내시는데는 가장 소프트한 영성을 가지신 목사님 넘 넘 귀하십니다 <br>벅찬 마음으로 잘 들었습니다,55,초록바다-l7b,http://www.youtube.com/@%EC%B4%88%EB%A1%9D%EB%B0%94%EB%8B%A4-l7b,2020-12-23T12:43:52Z
할렐루야 !  감사 감사 감사합니다 선교사님  말씀 주심을 더욱더 감사와 영광 돌립니다 아멘 아멘 아멘 입니다. 임마누엘. ! . 🔊🙏🥰🌈💕,55,드보라-r5i,http://www.youtube.com/@%EB%93%9C%EB%B3%B4%EB%9D%BC-r5i,2020-12-23T01:58:52Z
아멘<br>목사님의 성함대로 치유의영이 임하셨네요<br>주께서  목사님을 통해 행하실 일들을 기대합니다<br>영적으로 육적으로 힘든이들을 치유의영이 임하셔서 기적을 보여주세요<br>주께서 일하시니 다 이루어질줄믿습니다,55,주의자녀-q1o,http://www.youtube.com/@%EC%A3%BC%EC%9D%98%EC%9E%90%EB%85%80-q1o,2020-12-23T01:54:53Z
수상 소감! 너무 웃겼지만<br>&quot;너도 그렇게 돕는자가 되라&quot;는<br>하나님의 음성으로  들렸습니다. 감사합니다 🙏,55,sp.7525,http://www.youtube.com/@sp.7525,2020-12-23T04:02:21Z
시퍼렇게(?) 살아계신 하나님<br>최고👍,51,김지희-u3x,http://www.youtube.com/@%EA%B9%80%EC%A7%80%ED%9D%AC-u3x,2020-12-24T06:46:53Z
목시님 말씀에 많은 위로와 하나님의 임재하심을 믿습니다<br>주의 평강이 평생 함께하시길 축복합니다,50,이레-u5s,http://www.youtube.com/@%EC%9D%B4%EB%A0%88-u5s,2020-12-23T01:53:34Z
순수하시고 멋지네요..목사님의 모든 사역에 늘 주님께서 함께 하시길 기도합니다..,49,jodycho9394,http://www.youtube.com/@jodycho9394,2020-12-23T02:15:22Z
내내 울면서 웃으면서 영상 봤습니다. <br>끝난줄 알았는데 마지막 3분이 더 감동이 됩니다. <br><br>떨리는 목소리로 감사의 소감을 전하시는 목사님과 기도와 재물을 헌신한 분들의 이름이 참 아름답고 귀합니다. <br><br>앞으로의 사역 위해 함께 연합하여 기도하겠습니다. 목사님.,49,BBG-hg1ul,http://www.youtube.com/@BBG-hg1ul,2020-12-23T12:32:17Z
감사합니다. 하나님의 마음을 훔쳐서 저도 안하면 못배기는 전도하고싶습니다. 기대합니다. 목사님 귀한간증감사합니다. 다시모셔오신 제작진 분들께도 감사합니다♡,49,푸른하늘은하수-i4l,http://www.youtube.com/@%ED%91%B8%EB%A5%B8%ED%95%98%EB%8A%98%EC%9D%80%ED%95%98%EC%88%98-i4l,2020-12-23T04:57:50Z
예수님 처럼 사역을 하였습니다.,48,margaretwhang8928,http://www.youtube.com/@margaretwhang8928,2020-12-22T23:41:41Z
뒤에서 조용히  도운 수많은분들의 연합이 <br>아름답습니다 감사를 표현하는 선교사님의 겸손함에도 감동이됩니다,48,Rachel-ud9wi,http://www.youtube.com/@Rachel-ud9wi,2020-12-24T04:30:54Z
아멘 할렐루야! 하나님 성령의 크심과 역사하심알려주시는 목사님 정말 감사합니다!!<br><br>중국어자막은 없나요? 중국친구에게 보여주고싶어요ㅠㅠ,48,jgn-g7e,http://www.youtube.com/@jgn-g7e,2020-12-23T03:11:40Z
목사님 ~~~~~사랑하고 감사하고 존경합니다👍👍👍👏👏👏❤️❤️❤️,46,jinheekim8438,http://www.youtube.com/@jinheekim8438,2020-12-23T02:57:44Z
목사님 솔직한 간증감사합니다,46,인평처음처럼,http://www.youtube.com/@%EC%9D%B8%ED%8F%89%EC%B2%98%EC%9D%8C%EC%B2%98%EB%9F%BC,2020-12-23T04:44:58Z
"하나님은 지금도 살아 역사하십니다,,♡♡",45,최지혜-c1g,http://www.youtube.com/@%EC%B5%9C%EC%A7%80%ED%98%9C-c1g,2020-12-23T01:12:17Z
ㅎㅎ 말씀도 얼마나 재밌게 잘하시는지 시간이 어떻게 가는지도 모르게 들었어요~목사님 통하여 일하시는 하나님이 더 신나서 함께 하셨을거같아요😄 앞으로의 사역도 기대됩니다👍 축복합니다 메리크리스마스🎄🎉,44,annecho5688,http://www.youtube.com/@annecho5688,2020-12-23T05:49:37Z
진실된 간증 큰 은혜받아습니다,44,김신애-q9k,http://www.youtube.com/@%EA%B9%80%EC%8B%A0%EC%95%A0-q9k,2020-12-23T02:37:19Z
정말 신실한 목사님<br>멋진 하나님 ~~~♡♡♡,43,두나미스-e9g,http://www.youtube.com/@%EB%91%90%EB%82%98%EB%AF%B8%EC%8A%A4-e9g,2020-12-23T04:10:53Z
은혜위에 은혜러라!<br>겸손하신목사님<br>감사합니다 ㆍ,43,김혜란-s2q,http://www.youtube.com/@%EA%B9%80%ED%98%9C%EB%9E%80-s2q,2020-12-26T21:58:54Z
이번 크리스마스는  비대면예배로 모임도 없고 너무 조용한 성탄이였는데 <br>새롭게 하소서를 통해 윤치영 목사님을 만났습니다 <br>너무많은 은혜를 받고 그분에 설교 십자가에 도를 보며 정말 기슴 깊이 감사한 크리스마스를 보낼수 있어서 윤치영 목사님을 들어쓰시는 하나님께 감사드림니다~~~<br>윤치영  목사님 감사합니다~~~<br>항상 건강하세요~~~,43,김미숙-v1y3h,http://www.youtube.com/@%EA%B9%80%EB%AF%B8%EC%88%99-v1y3h,2020-12-25T07:39:40Z
놀라움의 증인으로 하나님의 마음을 훔치는 그 길을 알게해주셔서 감사합니다,43,stopthink9696,http://www.youtube.com/@stopthink9696,2020-12-24T15:40:24Z
"앞으로의 사역이 기대됩니다<br>윤목사님,<br>축복하고 <br>사랑합니다",41,byeonghyukwak8266,http://www.youtube.com/@byeonghyukwak8266,2020-12-23T05:11:56Z
하나님께서<br>연합을 간절히 원하시<br>는것~아멘 아멘입니다<br>윤목사님<br>이제는 연합 입니다<br>지금 이 어두운시대에<br>우리나라교회의 연합이<br>꼭 필요하다고<br>생각합니다<br>하나님의 마음을 훔치<br>셔서 연합을 이루는<br>도구로 또 한번 사용<br>되시기를 기도합니다,40,이현희-e6k1m,http://www.youtube.com/@%EC%9D%B4%ED%98%84%ED%9D%AC-e6k1m,2020-12-23T04:05:48Z
예수 그리스도는 어제나 오늘이나 영원토록 동일하시느니라~목사님의 간증을 통해 위대하신 주님은 나의 주님 되심을 알게 됩니다 감사합니다 ~~그리고 주영훈씨 진행은 너무 편안하고 즐겁게 하셔서 더욱 더 빛이 나는거 같아요,40,kobekye,http://www.youtube.com/@kobekye,2020-12-23T01:45:34Z
초대 교회 예수님의 사역이 재현됨이 놀랍습니다.<br>아버지의 마음을 훔친자들의<br>연합(alliance)이 한국 교회에 이루어져서 마지막때 영원한 복음이 땅끝까지  하나님 나라가 이루어지길,39,조이풀-l4c,http://www.youtube.com/@%EC%A1%B0%EC%9D%B4%ED%92%80-l4c,2020-12-23T06:07:38Z
아멘아멘 하나님 감사합니다 <br>하나님과 함께 하신 삶을 나눠주시고 많은 것을 깨닫게하셔서 감사합니다 <br>돈에 막혀있는 삶이 되지 않길 <br>지금 이 자리에서 순교하는 삶이<br>되길 기도합니다,36,민지애-b4e,http://www.youtube.com/@%EB%AF%BC%EC%A7%80%EC%95%A0-b4e,2020-12-23T02:09:57Z
목사님 믿음의 여정과 하나님을 향한 열정이 도전이 됩니다. 격려를 얻고 갑니다^^ 앞으로도 하나님께서 더 크게 역사하시길 기도합니다~,36,nanastory2016,http://www.youtube.com/@nanastory2016,2020-12-23T04:56:57Z
참 보기 드문 분이십니다 <br>진실 하시고 인정도 많으시고 <br>우리 에 심령 을 께 뚫어보시는 <br>전지 전능 하신 하나님 아버지 의 살아서 <br>역사 하심을 <br>윤치영 목사님 을 통하여 다시 한번 확인해 주는<br>귀한 시간 이였습니다 <br>감사합니다 윤치영 목사님. 그리고 새롭게 하소서 <br>여러 분.🙏🏻,35,Stream1202,http://www.youtube.com/@Stream1202,2020-12-23T03:20:19Z
저도 아들 기도로 키우렵니다,35,이웃집또떠러,http://www.youtube.com/@%EC%9D%B4%EC%9B%83%EC%A7%91%EB%98%90%EB%96%A0%EB%9F%AC,2020-12-23T01:50:20Z
아....십년 후가 벌써 기다려지네요.ㅎㅎ<br>진솔한데<br>이렇게 어메이징 할 수가요..!!<br>있는 곳이 선교지네요.많은 도전이<br>됩니다.귀한 간증 감사합니다!,35,조엘-t9g,http://www.youtube.com/@%EC%A1%B0%EC%97%98-t9g,2020-12-23T11:24:38Z
아멘 !!!!<br><br>모든 교회가  예수님이  하신일을  하는게  주님의  뜻이지요   <br><br>교회서 치유가 일어나면  한국에서는 이단이라고  정죄하는  사람들 넘   불쌍합니다<br><br>윤목사님   건강하세요<br>살아계신  하나님 을 찬양합니다,35,아프리카-n7w,http://www.youtube.com/@%EC%95%84%ED%94%84%EB%A6%AC%EC%B9%B4-n7w,2020-12-23T02:18:50Z
하늘에서. 돈이. 떨어지는 기적이  있습니다~~<br>전. 지나가다가.  바람에. 날려오는.   필요한. 돈을. 잡은. 성도얘기를. 들었습니다!!!<br>하나님은. 살아계십니다!!~~,34,하지혜-c5r,http://www.youtube.com/@%ED%95%98%EC%A7%80%ED%98%9C-c5r,2020-12-23T03:28:06Z
새벽빛의 편지-성탄5<br><br>강력한 카리스마와 탁월한 통치로 왕으로 추앙받는 세상에 비천하고 겸손한 모습으로 죄인된 인간을 섬기기 위해 오신 왕이 있습니다<br>&quot;예수께서 온 것은 섬김을 받으려 함이 아니라 도리어 섬기려 하고 자기 목숨을 많은 사람들의 대속물로 주려함이라&quot;,34,전선미-v5t,http://www.youtube.com/@%EC%A0%84%EC%84%A0%EB%AF%B8-v5t,2020-12-23T00:10:47Z
요즘 새롭게 하소서에 푹~빠졌네요 귀한 간증들을 통해서 내영혼이 소성케 되며 믿음이 점점 올라가고 있습니다 새롭게하소서  화이팅입니다!! 주영훈형제님도 목사님이 되시면 참 좋겠단 맘이 듭니당,34,성령충만-x9f,http://www.youtube.com/@%EC%84%B1%EB%A0%B9%EC%B6%A9%EB%A7%8C-x9f,2020-12-26T01:14:49Z
"하나님은 살아계시고..... 지금도 역사하심을<br>생생히 전해주시니 감사,감사 입니다!!",33,松本永美-v7u,http://www.youtube.com/@%E6%9D%BE%E6%9C%AC%E6%B0%B8%E7%BE%8E-v7u,2020-12-23T02:51:16Z
목사님의 희개가 제가 더 <br>희개해야   할 일입니다<br>눈물로  헌신해주시니 감사합니다♥  목사님부탁드립니다 기도했어요,33,전선미-v5t,http://www.youtube.com/@%EC%A0%84%EC%84%A0%EB%AF%B8-v5t,2020-12-23T03:04:47Z
조울증 극복했습니다.. 하나님 깊게 만나고싶습니다 은혜부어주세요,32,thecross_s2,http://www.youtube.com/@thecross_s2,2021-01-03T04:46:23Z
훌륭한 참!부모교육 감사합니다~<br>믿음으로 행하며 사는 부모의 뒷 모습이 곧 자녀들이 갖는 신앙의 유산이 맞습니다^^,31,BAPcounseling,http://www.youtube.com/@BAPcounseling,2020-12-23T09:52:52Z
목사님의귀한간증많은은혜받았습니다.  하나님말씀데로로믿는자에게능치못함이없는감사함니다.  하나님영광받나주세요,31,정향선-c6p,http://www.youtube.com/@%EC%A0%95%ED%96%A5%EC%84%A0-c6p,2020-12-23T02:35:54Z
윤치영목사님좋은말씀 감사합니다 하나님의자녀로 살아갈수있도록 인도하여주시옵소서 아멘,30,suwanworship5427,http://www.youtube.com/@suwanworship5427,2020-12-23T03:26:18Z
목사님 간증 영상이 정말 세계에 흩어져있는 <br>자들에게 다시 골방으로 들어가 기도 하게 만드는 영상입니다! 목사님께 영상을 만들어주신 제작진들과 하나님께 감사합니다!,29,jennypark2179,http://www.youtube.com/@jennypark2179,2020-12-27T04:30:45Z
"메리크리스마스~ 예수님 오셨다.. 여기까지만 해야되는데...  ^^..  노후 준비 되었나? 사후준비는.. ?..  선교사님 통해서 성령 역사가 지속되길 기도합니다.  사역 현장 얘기 너무 감동, 은혜받았습니다. 감사합니다",29,beautifuloz,http://www.youtube.com/@beautifuloz,2020-12-23T05:25:42Z
목사님  덕분에 제가  살았고 제가  살았기에  이제 가족을  살리는것으로  눈을 들리게 되었습니다  김목사님을  통해  영혼구원이  무엇인지  눈을뜨게해주신  주님의 사랑을  느낍니다,28,전선미-v5t,http://www.youtube.com/@%EC%A0%84%EC%84%A0%EB%AF%B8-v5t,2020-12-23T04:07:22Z
정말 어마어마한 간증이네요. 너무 감사히 잘들었습니다. 할렐루야. 주님은 살아계십니다,28,곱슬머리시안이,http://www.youtube.com/@%EA%B3%B1%EC%8A%AC%EB%A8%B8%EB%A6%AC%EC%8B%9C%EC%95%88%EC%9D%B4,2021-12-23T06:01:12Z
목사님<br>다이어트 한다고 하시더니<br>진짜 훈남이 되셨네요<br>머찌세요~^^/,27,goodfruit79,http://www.youtube.com/@goodfruit79,2020-12-23T11:52:49Z
윤치영목사님  정말  하나님께서  크게 쓰시는  멋진  선교사님  이십니다  사투리  너무 구수하여  너무 듣기 좋아요~~  종의  영성과  아들의 영성을  깊은   감동 이였어요  ~~  너무  감사해요,27,심미란-u9i,http://www.youtube.com/@%EC%8B%AC%EB%AF%B8%EB%9E%80-u9i,2022-12-27T04:19:15Z
또 울다 웃다ㅠㅠ 목사님 또 나와주셔서 감사합니다😍완전 눈빠지게 기다렸어요😭<br>모든말씀 다 믿습니다 😭저도 귀신들린사람과 함께살며 진짜 힘들었던적이 있었는데ㅠㅠ 보혈찬송에 떠나는걸 경험도하고 기도하는거마다 말도안되는방법으로 다 주신적이 많았어요ㅠㅠ,26,예미인박집사,http://www.youtube.com/@%EC%98%88%EB%AF%B8%EC%9D%B8%EB%B0%95%EC%A7%91%EC%82%AC,2020-12-23T05:16:34Z
아들의 영성과<br>종의 영성을 가진 자들의 복음의 영성이 다르다는걸 알았습니다<br>정말 하나님의 일을 한다는게 이렇게 힘이드는데 주께서 공급해주시는 능력이 아니면 안된다는걸 절감합니다<br>목사님 감사합니다<br>수고많으십니다,26,소명-s6l,http://www.youtube.com/@%EC%86%8C%EB%AA%85-s6l,2020-12-23T00:27:26Z
할렐루야ㅡㅡㅡㅡ.,26,dogtv-b2d,http://www.youtube.com/@dogtv-b2d,2020-12-23T00:40:20Z
"끝에 말씀해 주신 부분들이 (웃음도 났지만) 그 덕분에 늘 주보 맨 뒤나 교회 게시판에 안내된 그 세계 지도 속에서 성함으로만 만나뵌 선교사님들을 만나는 것 같은 연결되는 것 같은 기분이 들어, 평신도로서  선교지를 향한 또 선교사님들을 향한 마음을 다시금 고치게 됩니다. 고맙습니다 :D",25,eunyoungkim2da,http://www.youtube.com/@eunyoungkim2da,2020-12-25T21:45:23Z
